POST_CODE,POST_NAME,x,y
74771,Brumovice u Opavy,17.74023693,50.01604312
74773,Vávrovice,17.84759934,49.97381228
74774,Neplachovice,17.77297203,49.99999660
74775,Velké Heraltice,17.72085517,49.97108736
74781,Otice,17.86772748,49.90757861
74782,Štáblovice,17.81985775,49.88096005
74784,Melè,17.76771808,49.84837353
74786,Kružberk,17.66953665,49.84174960
74787,Budišov nad Budišovkou,17.61453936,49.78964317
74791,Štítina,18.00905947,49.91588815
74792,Háj ve Slezsku,18.10980828,49.89233613
74794,Dìhylov,18.17321166,49.86970649
74795,Suché Lazce,17.98400237,49.89911931
74801,Hluèín,18.19587285,49.89810389
74901,Vítkov 1,17.77958425,49.79791649
75002,Pøerov 2,17.44844252,49.42813768
75101,Tovaèov,17.29209936,49.41861155
75102,Troubky nad Beèvou,17.34920744,49.42113431
75103,Brodek u Pøerova,17.34504288,49.48915163
75104,Rokytnice u Pøerova,17.38443928,49.46531596
75105,Kokory,17.37550644,49.49373526
75111,Radslavice,17.54803238,49.47112873
75114,Døevohostice,17.60383216,49.42620834
75115,Domaželice u Pøerova,17.53985339,49.42095626
75116,Želatovice,17.51337201,49.44941385
75117,Horní Moštìnice,17.46160912,49.41173325
75118,Øíkovice,17.44893863,49.38455532
75119,Vlkoš u Pøerova,17.40999119,49.39467450
75121,Prosenice,17.47494031,49.50047507
75122,Osek nad Beèvou,17.52968787,49.50976538
75123,Dolní Újezd u Lipníka n.B,17.54225748,49.54229465
75124,Pøerov 4,17.43398330,49.48641718
75125,Veselíèko u Lipníka n.B.,17.49382342,49.54446227
75127,Penèice,17.42235745,49.51718671
75131,Lipník nad Beèvou,17.59665660,49.54278305
75144,Polkovice,17.24759086,49.39158229
75201,Kojetín,17.28653698,49.34707308
75301,Hranice 1,17.73382679,49.58952198
75351,Teplice nad Beèvou,17.73283724,49.52705607
75352,Skalièka u Hranic,17.79527815,49.51831121
75353,Všechovice,17.75593998,49.47178288
75354,Sobìchleby,17.66209841,49.47722751
75355,Paršovice,17.68635499,49.50941462
75356,Opatovice u Hranic,17.73772747,49.50344589
75361,Hranice 4,17.66418838,49.56468509
75362,Potštát,17.65414205,49.65111647
75363,Støítež nad Ludinou,17.74105649,49.60855285
75364,Bìlotín,17.80477877,49.59020276
75366,Hustopeèe nad Beèvou,17.86136848,49.54075011
75367,Milotice nad Beèvou,17.83812528,49.53670188
75368,Èernotín,17.77262883,49.53707875
75501,Vsetín 1,17.98653429,49.32906867
75601,Hovìzí,18.06154311,49.30343017
75602,Huslenky,18.12233468,49.28758593
75603,Halenkov,18.13742811,49.33374376
75604,Nový Hrozenkov,18.19739166,49.33658864
75605,Karolinka,18.25433049,49.34386845
75606,Velké Karlovice,18.33578032,49.36567264
75607,Zdìchov,18.09172111,49.25950328
75611,Valašská Polanka,17.99342736,49.25346436
75612,Horní Lideè,18.06117111,49.19121754
75614,Francova Lhota,18.11915648,49.22014276
75621,Ratiboø u Vsetína,17.90195748,49.36774032
75622,Hošálková u Vsetína,17.85655278,49.35005917
75623,Jablùnka nad Beèvou,17.94535782,49.38832102
75624,Bystøièka,17.93963664,49.41821855
75625,Rùžïka,18.00543685,49.39315991
75627,Valašská Bystøice,18.10652336,49.40108835
75641,Lešná,17.92540080,49.52358108
75642,Chorynì,17.90556062,49.49762549
75643,Kelè,17.83679099,49.48261552
75644,Louèka u Valaš.Meziøíèí,17.84802347,49.43938934
75645,Branky na Moravì,17.90168293,49.45897212
75651,Zašová,18.04277907,49.48209309
75652,Støítež nad Beèvou,18.05846661,49.45002773
75654,Zubøí,18.09925173,49.48893854
75655,Dolní Beèva,18.21906908,49.46865824
75656,Prostøední Beèva,18.26596906,49.46064206
75657,Horní Beèva,18.31359637,49.42700276
75661,Rožnov pod Radhoštìm 1,18.14857515,49.45937151
75662,Hutisko-Solanec,18.22070833,49.41086366
75701,Valašské Meziøíèí 1,17.97491692,49.47478962
76001,Zlín 1,17.66277680,49.22718288
76005,Zlín 5,17.66694705,49.23764054
76301,Mysloèovice,17.56628346,49.24958928
76302,Zlín 4,17.60266653,49.20315028
76307,Velký Oøechov,17.67116789,49.11337890
76311,Zlín 11,17.75228082,49.21709246
76312,Vizovice,17.86115859,49.21731336
76313,Jasenná u Vizovic,17.90827656,49.25956484
76314,Zlín 12,17.72031911,49.26513251
76315,Slušovice,17.82747559,49.26539000
76316,Fryšták,17.67356980,49.30277076
76317,Lukov u Zlína,17.73432450,49.29820691
76318,Trnava u Zlína,17.84024636,49.30075767
76319,Kašava,17.77732355,49.32356464
76321,Slavièín,17.87974875,49.08296653
76323,Dolní Lhota u Luhaèovic,17.82493182,49.15451248
76324,Vlachovice,17.92957216,49.12630314
76325,Újezd u Valaš.Klobouk,17.91928175,49.17660808
76326,Luhaèovice,17.76740208,49.11101223
76331,Brumov-Bylnice 1,18.02816155,49.08367599
76332,Nedašov,18.07927858,49.11218422
76333,Štítná nad Vláøí,17.97168310,49.05803248
76334,Brumov-Bylnice 3,18.04614824,49.04452053
76341,Biskupice u Luhaèovic,17.71273836,49.10004728
76345,Bøezùvky,17.71109828,49.15810962
76351,Bohuslavice u Zlína,17.63290903,49.16241521
76361,Napajedla,17.52778513,49.17247651
76362,Tlumaèov,17.51121224,49.24959696
76363,Halenkovice,17.45151225,49.17860768
76364,Spytihnìv,17.49354500,49.14382967
76502,Otrokovice 2,17.53672471,49.21040619
76601,Valašské Klobouky,18.00270662,49.15110982
76701,Kromìøíž 1,17.38802668,49.27408481
76801,Jarohnìvice,17.36382550,49.26621932
76802,Zdounky,17.30153808,49.21977154
76803,Roštín,17.29959020,49.18654594
76804,Støílky,17.21081293,49.14329673
76805,Koryèany,17.19566293,49.12048210
76811,Chropynì,17.37549082,49.36746836
76812,Rataje u Kromìøíže,17.33108089,49.27412801
76813,Litenèice,17.20291677,49.20051308
76821,Kvasice,17.45162080,49.22944382
76823,Bøest,17.43937113,49.35723885
76824,Hulín,17.47675834,49.30920326
76831,Zlobice,17.30894513,49.29889416
76832,Zborovice,17.28083922,49.25306469
76833,Morkovice-Slížany,17.22186493,49.26035428
76834,Paèlavice,17.15698166,49.25190928
76841,Bystøice pod Hostýnem 7,17.69313660,49.35551602
76842,Prusinovice,17.59239005,49.38435778
76843,Kostelec u Holešova,17.53512340,49.37682232
76852,Míškovice u Holešova,17.54530844,49.28282700
76861,Bystøice pod Hostýnem 1,17.67726371,49.40444087
76871,Rajnochovice,17.80274870,49.39214403
76872,Chvalèov,17.72925121,49.38122342
76875,Loukov u Kromìøíže,17.72757242,49.41195447
76901,Holešov,17.57903851,49.32811081
77900,Olomouc 9,17.29847493,49.59118138
78301,Olomouc 18,17.23672755,49.56014171
78305,Horní Lodìnice,17.37699720,49.77281516
78306,Domašov nad Bystøicí,17.52955956,49.69221849
78313,Štìpánov u Olomouce,17.21401527,49.68407787
78314,Bohuòovice,17.27382205,49.66423855
78316,Dolany u Olomouce,17.35511017,49.68018498
78321,Chudobín,17.01399498,49.70438678
78322,Cholina,17.02392676,49.64429760
78324,Slavìtín u Litovle,16.95786029,49.67030298
78325,Bouzov,16.89661243,49.69480086
78332,Náklo,17.13731399,49.66709669
78333,Pøíkazy,17.15347010,49.64630543
78335,Horka nad Moravou,17.19979257,49.64061014
78336,Køelov-Bøuchotín,17.19138923,49.61575109
78342,Slatinice,17.09594744,49.55141327
78344,Námìš na Hané,17.05850941,49.59367988
78345,Senice na Hané,17.08483721,49.62535007
78346,Tìšetice,17.13498816,49.59143624
78347,Hnìvotín,17.17354478,49.56881744
78349,Lutín,17.13626707,49.55787471
78353,Velká Bystøice,17.35608300,49.58746966
78354,Pøáslavice,17.39586637,49.58490564
78355,Velký Újezd,17.51134761,49.59216723
78356,Doloplazy,17.41184547,49.56795965
78357,Tršice,17.41280139,49.54232422
78361,Hluboèky 1,17.41755121,49.65956146
78365,Hluboèky 3,17.42215594,49.61476466
78372,Velký Týnec,17.33612060,49.55135067
78373,Grygov,17.30032622,49.52209125
78375,Dub nad Moravou,17.26446206,49.49448847
78383,Troubelice,17.07645933,49.82833318
78385,Šumvald u Unièova,17.13505380,49.84214756
78386,Dlouhá Louèka,17.18744656,49.82571554
78391,Unièov 1,17.08541414,49.76911496
78396,Újezd u Unièova,17.18403362,49.76706686
78397,Paseka u Šternberka,17.23049695,49.79697372
78401,Litovel,17.11567850,49.70826678
78501,Šternberk 1,17.29255669,49.74661910
78701,Šumperk 1,16.97041536,49.99566753
78801,Oskava,17.13948491,49.93150222
78803,Nový Malín,17.05441467,49.94331389
78804,Hrabišín,17.03118287,49.91843873
78805,Libina,17.08756812,49.88167151
78811,Louèná nad Desnou,17.13550794,50.09714347
78813,Vikýøovice,17.03262650,49.97977970
78814,Rapotín,17.01916893,50.00229037
78815,Velké Losiny,17.08913711,50.04020302
78816,Sobotín,17.10883647,49.99916053
78820,Dolní Studénky,16.98360696,49.93688356
78821,Sudkov,16.95204098,49.91242454
78823,Jindøichov u Šumperka,17.01895210,50.11515738
78825,Branná,17.02994721,50.16730152
78832,Staré Mìsto pod Snìžníkem,16.93828469,50.17913737
78833,Hanušovice,16.88512995,50.08796784
78901,Zábøeh,16.84301399,49.87192222
78961,Bludov,16.92506643,49.94469646
78962,Olšany u Šumperka,16.84808557,49.97059615
78963,Ruda nad Moravou,16.88343858,49.99187542
78964,Bohdíkov,16.89837357,50.03108941
78969,Postøelmov,16.91286733,49.90698843
78971,Leština u Zábøeha,16.93101224,49.86497893
78972,Dubicko,16.95246459,49.82369214
78973,Úsov,16.99733095,49.81006922
78974,Rohle,17.01543801,49.86832650
78975,Brníèko u Zábøeha,16.97495171,49.89012460
78982,Moravièany,16.96483222,49.75154847
78983,Loštice,16.93024934,49.73821890
78985,Mohelnice,16.87512405,49.76826715
78991,Štíty,16.78615288,49.99302045
79001,Jeseník 1,17.20203339,50.17752622
79051,Supíkovice,17.24409891,50.29712145
79052,Velké Kunìtice,17.25713694,50.31922792
79053,Stará Èervená Voda,17.19463926,50.31435538
79054,Èerná Voda,17.15292831,50.30721606
79055,Vidnava,17.18032540,50.37191234
79057,Bernartice u Javorníka,17.08202859,50.38134454
79058,Velká Kraš,17.14704252,50.35694254
79061,Lipová-láznì 1,17.14955884,50.22925036
79063,Lipová-láznì 3,17.08346195,50.21616436
79064,Vápenná,17.10961939,50.26441200
79065,Žulová,17.07348484,50.32540492
79066,Skorošice,17.04774713,50.27995869
79069,Bílá Voda u Javorníka,16.89720856,50.42551284
79070,Javorník u Jeseníku,16.97264362,50.37617989
79081,Èeská Ves,17.21223009,50.25920573
79082,Píseèná u Jeseníku,17.25529952,50.26987825
79084,Mikulovice u Jeseníku 1,17.30119067,50.28440681
79201,Bruntál 1,17.47356609,49.97778603
79302,Lomnice u Rýmaøova,17.42895001,49.88840846
79303,Dìtøichov nad Bystøicí,17.40811002,49.83437702
79305,Moravský Beroun,17.46136674,49.79618879
79312,Horní Benešov,17.62595603,49.96516304
79313,Svobodné Heømanice,17.67156962,49.94432911
79315,Lichnov u Bruntálu,17.61995215,50.01105133
79316,Zátor,17.57056961,50.04477160
79323,Karlovice,17.45921082,50.11650980
79324,Karlova Studánka,17.30707996,50.07435170
79326,Vrbno pod Pradìdem,17.33802536,50.12060574
79331,Svìtlá Hora 1,17.37284428,50.05168468
79336,Malá Morávka,17.26778143,50.04505227
79342,Janovice u Rýmaøova,17.25208527,49.95586923
79344,Horní Mìsto,17.20145386,49.89644449
79351,Bøidlièná,17.31107542,49.86780818
79356,Ryžovištì,17.36126694,49.87288858
79368,Dvorce u Bruntálu,17.54435149,49.85875615
79371,Holèovice,17.45837125,50.15645200
79374,Heømanovice,17.36491829,50.18164217
79376,Zlaté Hory v Jeseníkách,17.35025785,50.23394163
79382,Tøemešná u Krnova,17.55939605,50.20339151
79383,Jindøichov u Krnova,17.51820256,50.24614268
79384,Janov u Krnova,17.45423195,50.23620569
79391,Úvalno,17.73002389,50.04818924
79393,Brantice,17.63267087,50.06119102
79395,Mìsto Albrechtice,17.53859849,50.17135205
79397,Slezské Rudoltice,17.68994290,50.20566590
79399,Osoblaha,17.65616954,50.25412115
79401,Krnov 1,17.60995458,50.09166956
79501,Rýmaøov,17.25991812,49.96862419
79601,Prostìjov 1,17.11792599,49.45881173
79603,Prostìjov 3,17.11322915,49.48102239
79604,Prostìjov 4,17.07102843,49.46260144
79607,Prostìjov 7,17.14121491,49.49588545
79802,Mostkovice,17.04825237,49.47439665
79803,Plumlov,16.98552422,49.47315404
79804,Urèice,17.06611681,49.42619885
79805,Myslejovice,16.95487813,49.39917682
79806,Otaslavice,17.07196749,49.38425740
79807,Brodek u Prostìjova,17.09990817,49.36234750
79808,Kelèice,17.10495650,49.39997981
79809,Vøesovice,17.14477371,49.40478234
79811,Prostìjov 6,17.16228632,49.48432573
79812,Kralice na Hané,17.19817379,49.48294539
79813,Vrbátky,17.19617326,49.50474354
79814,Olšany u Prostìjova,17.15436219,49.53341955
79816,Èelechovice na Hané,17.10043757,49.52230542
79817,Smržice,17.11215671,49.50375738
79821,Bedihoš,17.19327344,49.44110525
79823,Klenovice na Hané,17.21862212,49.40767777
79824,Pivín,17.17972221,49.38832060
79825,Dobromilice,17.15134134,49.36732620
79826,Nezamyslice u Prostìjova,17.15949750,49.33464290
79827,Nìmèice nad Hanou,17.21527449,49.33731677
79828,Moøice,17.19889338,49.32342082
79829,Tištín,17.16914979,49.29621506
79830,Pavlovice u Kojetína,17.21462698,49.30341068
79841,Kostelec na Hané,17.03587711,49.52283678
79842,Lešany u Prostìjova,17.02324130,49.50005144
79843,Ptení,16.94653593,49.51816836
79844,Stražisko,16.92498118,49.54525339
79845,Suchdol u Prostìjova,16.87261735,49.53861990
79846,Brodek u Konice,16.83450642,49.54753219
79847,Horní Štìpánov,16.77854767,49.55708221
79848,Protivanov,16.82792647,49.49322884
79849,Malé Hradisko,16.86961074,49.49097515
79851,Pøemyslovice,16.95858228,49.55688935
79852,Konice,16.87688479,49.59018970
79853,Jesenec,16.84551668,49.60982255
79854,Kladky,16.82837178,49.64459723
79855,Hvozd u Prostìjova,16.89586087,49.64380292
79856,Bohuslavice u Konice,16.96123164,49.62572731
79857,Laškov,16.97987225,49.59082789
79858,Èechy pod Kosíøem,17.02620088,49.55149822
79861,Drahany,16.85572080,49.43201711
79862,Rozstání,16.85078246,49.39897612
